x,y,yaw
3.139960928238999,1.5167908492424873,0.0
3.11496092786647,1.5167908492424873,0.0
3.089960927493941,1.5167908492424873,0.0
3.0649609271214118,1.5167908492424873,0.0
3.0399609267488827,1.5167908492424873,0.0
3.0149609263763537,1.5167908492424873,0.0
2.9899609260038247,1.5167908492424873,0.0
2.9649609256312957,1.5167908492424873,0.0
2.9399609252587666,1.5167908492424873,0.0
2.9149609248862376,1.5167908492424873,0.0
2.8899609245137086,1.5167908492424873,0.0
2.8649609241411795,1.5167908492424873,0.0
2.8399609237686505,1.5167908492424873,0.0
2.8149609233961215,1.5167908492424873,0.0
2.7899609230235924,1.5167908492424873,0.0
2.7649609226510634,1.5167908492424873,0.0
2.7399609222785344,1.5167908492424873,0.0
2.7149609219060054,1.5167908492424873,0.0
2.6899609215334763,1.5167908492424873,0.0
2.6649609211609473,1.5167908492424873,0.0
2.6399609207884183,1.5167908492424873,0.0
2.6149609204158892,1.5167908492424873,0.0
2.58996092004336,1.5167908492424873,0.0
2.564960919670831,1.5167908492424873,0.0
2.539960919298302,1.5167908492424873,0.0
2.514960918925773,1.5167908492424873,0.0
2.489960918553244,1.5167908492424873,0.0
2.464960918180715,1.5167908492424873,0.0
2.439960917808186,1.5167908492424873,0.0
2.414960917435657,1.5167908492424873,0.0
2.389960917063128,1.5167908492424873,0.0
2.364960916690599,1.5167908492424873,0.0
2.33996091631807,1.5167908492424873,0.0
2.314960915945541,1.5167908492424873,0.0
2.289960915573012,1.5167908492424873,0.0
2.264960915200483,1.5167908492424873,0.0
2.239960914827954,1.5167908492424873,0.0
2.2149609144554248,1.5167908492424873,0.0
2.1899609140828957,1.5167908492424873,0.0
2.1649609137103667,1.5167908492424873,0.0
2.1399609133378377,1.5167908492424873,0.0
2.1149609129653086,1.5167908492424873,0.0
2.0899609125927796,1.5167908492424873,0.0
2.0649609122202506,1.5167908492424873,0.0
2.0399609118477215,1.5167908492424873,0.0
2.0149609114751925,1.5167908492424873,0.0
1.9899609111026635,1.5167908492424873,0.0
1.9649609107301345,1.5167908492424873,0.0
1.9399609103576054,1.5167908492424873,0.0
1.9149609099850764,1.5167908492424873,0.0
1.8899609096125474,1.5167908492424873,0.0
1.8649609092400183,1.5167908492424873,0.0
1.8399609088674893,1.5167908492424873,0.0
1.8149609084949603,1.5167908492424873,0.0
1.7899609081224312,1.5167908492424873,0.0
1.7649609077499022,1.5167908492424873,0.0
1.7399609073773732,1.5167908492424873,0.0
1.7149609070048442,1.5167908492424873,0.0
1.6899609066323151,1.5167908492424873,0.0
1.664960906259786,1.5167908492424873,0.0
1.639960905887257,1.5167908492424873,0.0
1.614960905514728,1.5167908492424873,0.0
1.589960905142199,1.5167908492424873,0.0
1.56496090476967,1.5167908492424873,0.0
1.539960904397141,1.5167908492424873,0.0
1.514960904024612,1.5167908492424873,0.0
1.489960903652083,1.5167908492424873,0.0
1.4649609032795539,1.5167908492424873,0.0
1.4399609029070248,1.5167908492424873,0.0
1.4149609025344958,1.5167908492424873,0.0
1.3899609021619668,1.5167908492424873,0.0
1.3649609017894377,1.5167908492424873,0.0
1.3399609014169087,1.5167908492424873,0.0
1.3149609010443797,1.5167908492424873,0.0
1.2899609006718507,1.5167908492424873,0.0
1.2649609002993216,1.5167908492424873,0.0
1.2399608999267926,1.5167908492424873,0.0
1.2149608995542636,1.5167908492424873,0.0
1.1899608991817345,1.5167908492424873,0.0
1.1649608988092055,1.5167908492424873,0.0
1.1399608984366765,1.5167908492424873,0.0
1.1149608980641474,1.5167908492424873,0.0
1.0899608976916184,1.5167908492424873,0.0
1.0649608973190894,1.5167908492424873,0.0
1.0399608969465604,1.5167908492424873,0.0
1.0149608965740313,1.5167908492424873,0.0
0.9899608962015023,1.5167908492424873,0.0
0.9649608958289733,1.5167908492424873,0.0
0.9399608954564442,1.5167908492424873,0.0
0.9149608950839152,1.5167908492424873,0.0
0.8899608947113862,1.5167908492424873,0.0
0.8649608943388571,1.5167908492424873,0.0
0.8399608939663281,1.5167908492424873,0.0
0.8149608935937991,1.5167908492424873,0.0
0.78996089322127,1.5167908492424873,0.0
0.764960892848741,1.5167908492424873,0.0
0.739960892476212,1.5167908492424873,0.0
0.714960892103683,1.5167908492424873,0.0
0.6899608917311539,1.5167908492424873,0.0
0.6649608913586249,1.5167908492424873,0.0
0.6399608909860959,1.5167908492424873,0.0
0.6149608906135668,1.5167908492424873,0.0
0.5899608902410378,1.5167908492424873,0.0
0.5649608898685088,1.5167908492424873,0.0
0.5399608894959798,1.5167908492424873,0.0
0.5149608891234507,1.5167908492424873,0.0
0.4899608887509217,1.5167908492424873,0.0
0.46496088837839267,1.5167908492424873,0.0
0.43996088800586364,1.5167908492424873,0.0
0.4149608876333346,1.5167908492424873,0.0
0.3899608872608056,1.5167908492424873,0.0
0.36496088688827655,1.5167908492424873,0.0
